Platform,Category,Problem Name,URL,Difficulty,Key Concept
LeetCode,Hash Table,3085. Minimum Deletions to Make String K-Special,https://leetcode.com/problems/minimum-deletions-to-make-string-k-special/,Medium,"Hash Table, String, Greedy, Sorting, Counting"
LeetCode,Array,3086. Minimum Moves to Pick K Ones,https://leetcode.com/problems/minimum-moves-to-pick-k-ones/,Hard,"Array, Greedy, Sliding Window, Prefix Sum"
LeetCode,Database,3087. Find Trending Hashtags,https://leetcode.com/problems/find-trending-hashtags/,Medium,Database
LeetCode,String,3088. Make String Anti-palindrome,https://leetcode.com/problems/make-string-anti-palindrome/,Hard,"String, Greedy, Sorting, Counting Sort"
LeetCode,Database,3089. Find Bursty Behavior,https://leetcode.com/problems/find-bursty-behavior/,Medium,Database
LeetCode,Hash Table,3090. Maximum Length Substring With Two Occurrences,https://leetcode.com/problems/maximum-length-substring-with-two-occurrences/,Easy,"Hash Table, String, Sliding Window"
LeetCode,Math,3091. Apply Operations to Make Sum of Array Greater Than or Equal to k,https://leetcode.com/problems/apply-operations-to-make-sum-of-array-greater-than-or-equal-to-k/,Medium,"Math, Greedy, Enumeration"
LeetCode,Array,3092. Most Frequent IDs,https://leetcode.com/problems/most-frequent-ids/,Medium,"Array, Hash Table, Heap (Priority Queue), Ordered Set"
LeetCode,Array,3093. Longest Common Suffix Queries,https://leetcode.com/problems/longest-common-suffix-queries/,Hard,"Array, String, Trie"
LeetCode,Bit Manipulation,3094. Guess the Number Using Bitwise Questions II,https://leetcode.com/problems/guess-the-number-using-bitwise-questions-ii/,Medium,"Bit Manipulation, Interactive"
LeetCode,Array,3095. Shortest Subarray With OR at Least K I,https://leetcode.com/problems/shortest-subarray-with-or-at-least-k-i/,Easy,"Array, Bit Manipulation, Sliding Window"
LeetCode,Array,3096. Minimum Levels to Gain More Points,https://leetcode.com/problems/minimum-levels-to-gain-more-points/,Medium,"Array, Prefix Sum"
LeetCode,Array,3097. Shortest Subarray With OR at Least K II,https://leetcode.com/problems/shortest-subarray-with-or-at-least-k-ii/,Medium,"Array, Bit Manipulation, Sliding Window"
LeetCode,Array,3098. Find the Sum of Subsequence Powers,https://leetcode.com/problems/find-the-sum-of-subsequence-powers/,Hard,"Array, Dynamic Programming, Sorting"
LeetCode,Math,3099. Harshad Number,https://leetcode.com/problems/harshad-number/,Easy,Math
LeetCode,Math,3100. Water Bottles II,https://leetcode.com/problems/water-bottles-ii/,Medium,"Math, Simulation"
LeetCode,Array,3101. Count Alternating Subarrays,https://leetcode.com/problems/count-alternating-subarrays/,Medium,"Array, Math"
LeetCode,Array,3102. Minimize Manhattan Distances,https://leetcode.com/problems/minimize-manhattan-distances/,Hard,"Array, Math, Geometry, Sorting, Ordered Set"
LeetCode,Database,3103. Find Trending Hashtags II ,https://leetcode.com/problems/find-trending-hashtags-ii/,Hard,Database
LeetCode,Hash Table,3104. Find Longest Self-Contained Substring,https://leetcode.com/problems/find-longest-self-contained-substring/,Hard,"Hash Table, String, Sorting"
LeetCode,Array,3105. Longest Strictly Increasing or Strictly Decreasing Subarray,https://leetcode.com/problems/longest-strictly-increasing-or-strictly-decreasing-subarray/,Easy,Array
LeetCode,String,3106. Lexicographically Smallest String After Operations With Constraint,https://leetcode.com/problems/lexicographically-smallest-string-after-operations-with-constraint/,Medium,"String, Greedy"
LeetCode,Array,3107. Minimum Operations to Make Median of Array Equal to K,https://leetcode.com/problems/minimum-operations-to-make-median-of-array-equal-to-k/,Medium,"Array, Greedy, Sorting"
LeetCode,Array,3108. Minimum Cost Walk in Weighted Graph,https://leetcode.com/problems/minimum-cost-walk-in-weighted-graph/,Hard,"Array, Bit Manipulation, Union-Find, Graph Theory"
LeetCode,Array,3109. Find the Index of Permutation,https://leetcode.com/problems/find-the-index-of-permutation/,Medium,"Array, Binary Search, Divide and Conquer, Binary Indexed Tree, Segment Tree, Merge Sort, Ordered Set"
LeetCode,String,3110. Score of a String,https://leetcode.com/problems/score-of-a-string/,Easy,String
LeetCode,Array,3111. Minimum Rectangles to Cover Points,https://leetcode.com/problems/minimum-rectangles-to-cover-points/,Medium,"Array, Greedy, Sorting"
LeetCode,Array,3112. Minimum Time to Visit Disappearing Nodes,https://leetcode.com/problems/minimum-time-to-visit-disappearing-nodes/,Medium,"Array, Graph Theory, Heap (Priority Queue), Shortest Path"
LeetCode,Array,3113. Find the Number of Subarrays Where Boundary Elements Are Maximum,https://leetcode.com/problems/find-the-number-of-subarrays-where-boundary-elements-are-maximum/,Hard,"Array, Binary Search, Stack, Monotonic Stack"
LeetCode,String,3114. Latest Time You Can Obtain After Replacing Characters,https://leetcode.com/problems/latest-time-you-can-obtain-after-replacing-characters/,Easy,"String, Enumeration"
LeetCode,Array,3115. Maximum Prime Difference,https://leetcode.com/problems/maximum-prime-difference/,Medium,"Array, Math, Number Theory"
LeetCode,Array,3116. Kth Smallest Amount With Single Denomination Combination,https://leetcode.com/problems/kth-smallest-amount-with-single-denomination-combination/,Hard,"Array, Math, Binary Search, Bit Manipulation, Combinatorics, Number Theory"
LeetCode,Array,3117. Minimum Sum of Values by Dividing Array,https://leetcode.com/problems/minimum-sum-of-values-by-dividing-array/,Hard,"Array, Binary Search, Dynamic Programming, Bit Manipulation, Segment Tree, Queue"
LeetCode,Database,3118. Friday Purchase III ,https://leetcode.com/problems/friday-purchase-iii/,Medium,Database
LeetCode,String,3119. Maximum Number of Potholes That Can Be Fixed,https://leetcode.com/problems/maximum-number-of-potholes-that-can-be-fixed/,Medium,"String, Greedy, Sorting"
LeetCode,Hash Table,3120. Count the Number of Special Characters I,https://leetcode.com/problems/count-the-number-of-special-characters-i/,Easy,"Hash Table, String"
LeetCode,Hash Table,3121. Count the Number of Special Characters II,https://leetcode.com/problems/count-the-number-of-special-characters-ii/,Medium,"Hash Table, String"
LeetCode,Array,3122. Minimum Number of Operations to Satisfy Conditions,https://leetcode.com/problems/minimum-number-of-operations-to-satisfy-conditions/,Medium,"Array, Dynamic Programming, Matrix"
LeetCode,Depth-First Search,3123. Find Edges in Shortest Paths,https://leetcode.com/problems/find-edges-in-shortest-paths/,Hard,"Depth-First Search, Breadth-First Search, Graph Theory, Heap (Priority Queue), Shortest Path"
LeetCode,Database,3124. Find Longest Calls,https://leetcode.com/problems/find-longest-calls/,Medium,Database
LeetCode,String,3125. Maximum Number That Makes Result of Bitwise AND Zero,https://leetcode.com/problems/maximum-number-that-makes-result-of-bitwise-and-zero/,Medium,"String, Greedy, Sorting"
LeetCode,Database,3126. Server Utilization Time,https://leetcode.com/problems/server-utilization-time/,Medium,Database
LeetCode,Array,3127. Make a Square with the Same Color,https://leetcode.com/problems/make-a-square-with-the-same-color/,Easy,"Array, Matrix, Enumeration"
LeetCode,Array,3128. Right Triangles,https://leetcode.com/problems/right-triangles/,Medium,"Array, Hash Table, Math, Combinatorics, Counting"
LeetCode,Dynamic Programming,3129. Find All Possible Stable Binary Arrays I,https://leetcode.com/problems/find-all-possible-stable-binary-arrays-i/,Medium,"Dynamic Programming, Prefix Sum"
LeetCode,Dynamic Programming,3130. Find All Possible Stable Binary Arrays II,https://leetcode.com/problems/find-all-possible-stable-binary-arrays-ii/,Hard,"Dynamic Programming, Prefix Sum"
LeetCode,Array,3131. Find the Integer Added to Array I,https://leetcode.com/problems/find-the-integer-added-to-array-i/,Easy,Array
LeetCode,Array,3132. Find the Integer Added to Array II,https://leetcode.com/problems/find-the-integer-added-to-array-ii/,Medium,"Array, Two Pointers, Sorting, Enumeration"
LeetCode,Bit Manipulation,3133. Minimum Array End,https://leetcode.com/problems/minimum-array-end/,Medium,Bit Manipulation
LeetCode,Array,3134. Find the Median of the Uniqueness Array,https://leetcode.com/problems/find-the-median-of-the-uniqueness-array/,Hard,"Array, Hash Table, Binary Search, Sliding Window"
LeetCode,String,3135. Equalize Strings by Adding or Removing Characters at Ends,https://leetcode.com/problems/equalize-strings-by-adding-or-removing-characters-at-ends/,Medium,"String, Binary Search, Dynamic Programming, Sliding Window, Hash Function"
LeetCode,String,3136. Valid Word,https://leetcode.com/problems/valid-word/,Easy,String
LeetCode,Hash Table,3137. Minimum Number of Operations to Make Word K-Periodic,https://leetcode.com/problems/minimum-number-of-operations-to-make-word-k-periodic/,Medium,"Hash Table, String, Counting"
LeetCode,Hash Table,3138. Minimum Length of Anagram Concatenation,https://leetcode.com/problems/minimum-length-of-anagram-concatenation/,Medium,"Hash Table, String, Counting"
LeetCode,Array,3139. Minimum Cost to Equalize Array,https://leetcode.com/problems/minimum-cost-to-equalize-array/,Hard,"Array, Greedy, Enumeration"
LeetCode,Database,3140. Consecutive Available Seats II,https://leetcode.com/problems/consecutive-available-seats-ii/,Medium,Database
LeetCode,Array,3141. Maximum Hamming Distances,https://leetcode.com/problems/maximum-hamming-distances/,Hard,"Array, Bit Manipulation, Breadth-First Search"
LeetCode,Array,3142. Check if Grid Satisfies Conditions,https://leetcode.com/problems/check-if-grid-satisfies-conditions/,Easy,"Array, Matrix"
LeetCode,Array,3143. Maximum Points Inside the Square,https://leetcode.com/problems/maximum-points-inside-the-square/,Medium,"Array, Hash Table, String, Binary Search, Sorting"
LeetCode,Hash Table,3144. Minimum Substring Partition of Equal Character Frequency,https://leetcode.com/problems/minimum-substring-partition-of-equal-character-frequency/,Medium,"Hash Table, String, Dynamic Programming, Counting"
LeetCode,Array,3145. Find Products of Elements of Big Array,https://leetcode.com/problems/find-products-of-elements-of-big-array/,Hard,"Array, Binary Search, Bit Manipulation"
LeetCode,Hash Table,3146. Permutation Difference between Two Strings,https://leetcode.com/problems/permutation-difference-between-two-strings/,Easy,"Hash Table, String"
LeetCode,Array,3147. Taking Maximum Energy From the Mystic Dungeon,https://leetcode.com/problems/taking-maximum-energy-from-the-mystic-dungeon/,Medium,"Array, Dynamic Programming, Prefix Sum"
LeetCode,Array,3148. Maximum Difference Score in a Grid,https://leetcode.com/problems/maximum-difference-score-in-a-grid/,Medium,"Array, Dynamic Programming, Matrix"
LeetCode,Array,3149. Find the Minimum Cost Array Permutation,https://leetcode.com/problems/find-the-minimum-cost-array-permutation/,Hard,"Array, Dynamic Programming, Bit Manipulation, Bitmask"
LeetCode,Database,3150. Invalid Tweets II,https://leetcode.com/problems/invalid-tweets-ii/,Easy,Database
LeetCode,Array,3151. Special Array I,https://leetcode.com/problems/special-array-i/,Easy,Array
LeetCode,Array,3152. Special Array II,https://leetcode.com/problems/special-array-ii/,Medium,"Array, Binary Search, Prefix Sum"
LeetCode,Array,3153. Sum of Digit Differences of All Pairs,https://leetcode.com/problems/sum-of-digit-differences-of-all-pairs/,Medium,"Array, Hash Table, Math, Counting"
LeetCode,Math,3154. Find Number of Ways to Reach the K-th Stair,https://leetcode.com/problems/find-number-of-ways-to-reach-the-k-th-stair/,Hard,"Math, Dynamic Programming, Bit Manipulation, Memoization, Combinatorics"
LeetCode,Array,3155. Maximum Number of Upgradable Servers,https://leetcode.com/problems/maximum-number-of-upgradable-servers/,Medium,"Array, Math, Binary Search"
LeetCode,Database,3156. Employee Task Duration and Concurrent Tasks,https://leetcode.com/problems/employee-task-duration-and-concurrent-tasks/,Hard,Database
LeetCode,Tree,3157. Find the Level of Tree with Minimum Sum,https://leetcode.com/problems/find-the-level-of-tree-with-minimum-sum/,Medium,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
LeetCode,Array,3158. Find the XOR of Numbers Which Appear Twice,https://leetcode.com/problems/find-the-xor-of-numbers-which-appear-twice/,Easy,"Array, Hash Table, Bit Manipulation"
LeetCode,Array,3159. Find Occurrences of an Element in an Array,https://leetcode.com/problems/find-occurrences-of-an-element-in-an-array/,Medium,"Array, Hash Table"
LeetCode,Array,3160. Find the Number of Distinct Colors Among the Balls,https://leetcode.com/problems/find-the-number-of-distinct-colors-among-the-balls/,Medium,"Array, Hash Table, Simulation"
LeetCode,Array,3161. Block Placement Queries,https://leetcode.com/problems/block-placement-queries/,Hard,"Array, Binary Search, Binary Indexed Tree, Segment Tree"
LeetCode,Array,3162. Find the Number of Good Pairs I,https://leetcode.com/problems/find-the-number-of-good-pairs-i/,Easy,"Array, Hash Table"
LeetCode,String,3163. String Compression III,https://leetcode.com/problems/string-compression-iii/,Medium,String
LeetCode,Array,3164. Find the Number of Good Pairs II,https://leetcode.com/problems/find-the-number-of-good-pairs-ii/,Medium,"Array, Hash Table"
LeetCode,Array,3165. Maximum Sum of Subsequence With Non-adjacent Elements,https://leetcode.com/problems/maximum-sum-of-subsequence-with-non-adjacent-elements/,Hard,"Array, Divide and Conquer, Dynamic Programming, Segment Tree"
LeetCode,Database,3166. Calculate Parking Fees and Duration,https://leetcode.com/problems/calculate-parking-fees-and-duration/,Medium,Database
LeetCode,Hash Table,3167. Better Compression of String,https://leetcode.com/problems/better-compression-of-string/,Medium,"Hash Table, String, Sorting, Counting"
LeetCode,String,3168. Minimum Number of Chairs in a Waiting Room,https://leetcode.com/problems/minimum-number-of-chairs-in-a-waiting-room/,Easy,"String, Simulation"
LeetCode,Array,3169. Count Days Without Meetings,https://leetcode.com/problems/count-days-without-meetings/,Medium,"Array, Sorting"
LeetCode,Hash Table,3170. Lexicographically Minimum String After Removing Stars,https://leetcode.com/problems/lexicographically-minimum-string-after-removing-stars/,Medium,"Hash Table, String, Stack, Greedy, Heap (Priority Queue)"
LeetCode,Array,3171. Find Subarray With Bitwise OR Closest to K,https://leetcode.com/problems/find-subarray-with-bitwise-or-closest-to-k/,Hard,"Array, Binary Search, Bit Manipulation, Segment Tree"
LeetCode,Database,3172. Second Day Verification,https://leetcode.com/problems/second-day-verification/,Easy,Database
LeetCode,Array,3173. Bitwise OR of Adjacent Elements,https://leetcode.com/problems/bitwise-or-of-adjacent-elements/,Easy,"Array, Bit Manipulation"
LeetCode,String,3174. Clear Digits,https://leetcode.com/problems/clear-digits/,Easy,"String, Stack, Simulation"
LeetCode,Array,3175. Find The First Player to win K Games in a Row,https://leetcode.com/problems/find-the-first-player-to-win-k-games-in-a-row/,Medium,"Array, Simulation"
LeetCode,Array,3176. Find the Maximum Length of a Good Subsequence I,https://leetcode.com/problems/find-the-maximum-length-of-a-good-subsequence-i/,Medium,"Array, Hash Table, Dynamic Programming"
LeetCode,Array,3177. Find the Maximum Length of a Good Subsequence II,https://leetcode.com/problems/find-the-maximum-length-of-a-good-subsequence-ii/,Hard,"Array, Hash Table, Dynamic Programming"
LeetCode,Math,3178. Find the Child Who Has the Ball After K Seconds,https://leetcode.com/problems/find-the-child-who-has-the-ball-after-k-seconds/,Easy,"Math, Simulation"
LeetCode,Array,3179. Find the N-th Value After K Seconds,https://leetcode.com/problems/find-the-n-th-value-after-k-seconds/,Medium,"Array, Math, Simulation, Combinatorics, Prefix Sum"
LeetCode,Array,3180. Maximum Total Reward Using Operations I,https://leetcode.com/problems/maximum-total-reward-using-operations-i/,Medium,"Array, Dynamic Programming"
LeetCode,Array,3181. Maximum Total Reward Using Operations II,https://leetcode.com/problems/maximum-total-reward-using-operations-ii/,Hard,"Array, Dynamic Programming, Bit Manipulation"
LeetCode,Database,3182. Find Top Scoring Students,https://leetcode.com/problems/find-top-scoring-students/,Medium,Database
LeetCode,Array,3183. The Number of Ways to Make the Sum,https://leetcode.com/problems/the-number-of-ways-to-make-the-sum/,Medium,"Array, Dynamic Programming"
LeetCode,Array,3184. Count Pairs That Form a Complete Day I,https://leetcode.com/problems/count-pairs-that-form-a-complete-day-i/,Easy,"Array, Hash Table, Counting"
LeetCode,Array,3185. Count Pairs That Form a Complete Day II,https://leetcode.com/problems/count-pairs-that-form-a-complete-day-ii/,Medium,"Array, Hash Table, Counting"
LeetCode,Array,3186. Maximum Total Damage With Spell Casting,https://leetcode.com/problems/maximum-total-damage-with-spell-casting/,Medium,"Array, Hash Table, Two Pointers, Binary Search, Dynamic Programming, Sorting, Counting"
LeetCode,Array,3187. Peaks in Array,https://leetcode.com/problems/peaks-in-array/,Hard,"Array, Binary Indexed Tree, Segment Tree"
LeetCode,Database,3188. Find Top Scoring Students II,https://leetcode.com/problems/find-top-scoring-students-ii/,Hard,Database
LeetCode,Array,3189. Minimum Moves to Get a Peaceful Board,https://leetcode.com/problems/minimum-moves-to-get-a-peaceful-board/,Medium,"Array, Greedy, Sorting, Counting Sort"
LeetCode,Array,3190. Find Minimum Operations to Make All Elements Divisible by Three,https://leetcode.com/problems/find-minimum-operations-to-make-all-elements-divisible-by-three/,Easy,"Array, Math"
LeetCode,Array,3191. Minimum Operations to Make Binary Array Elements Equal to One I,https://leetcode.com/problems/minimum-operations-to-make-binary-array-elements-equal-to-one-i/,Medium,"Array, Bit Manipulation, Queue, Sliding Window, Prefix Sum"
LeetCode,Array,3192. Minimum Operations to Make Binary Array Elements Equal to One II,https://leetcode.com/problems/minimum-operations-to-make-binary-array-elements-equal-to-one-ii/,Medium,"Array, Dynamic Programming, Greedy"
LeetCode,Array,3193. Count the Number of Inversions,https://leetcode.com/problems/count-the-number-of-inversions/,Hard,"Array, Dynamic Programming"
LeetCode,Array,3194. Minimum Average of Smallest and Largest Elements,https://leetcode.com/problems/minimum-average-of-smallest-and-largest-elements/,Easy,"Array, Two Pointers, Sorting"
LeetCode,Array,3195. Find the Minimum Area to Cover All Ones I,https://leetcode.com/problems/find-the-minimum-area-to-cover-all-ones-i/,Medium,"Array, Matrix"
LeetCode,Array,3196. Maximize Total Cost of Alternating Subarrays,https://leetcode.com/problems/maximize-total-cost-of-alternating-subarrays/,Medium,"Array, Dynamic Programming"
LeetCode,Array,3197. Find the Minimum Area to Cover All Ones II,https://leetcode.com/problems/find-the-minimum-area-to-cover-all-ones-ii/,Hard,"Array, Matrix, Enumeration"
LeetCode,Database,3198. Find Cities in Each State,https://leetcode.com/problems/find-cities-in-each-state/,Easy,Database
LeetCode,Array,3199. Count Triplets with Even XOR Set Bits I,https://leetcode.com/problems/count-triplets-with-even-xor-set-bits-i/,Easy,"Array, Bit Manipulation"
LeetCode,Array,3200. Maximum Height of a Triangle,https://leetcode.com/problems/maximum-height-of-a-triangle/,Easy,"Array, Enumeration"
LeetCode,Array,3201. Find the Maximum Length of Valid Subsequence I,https://leetcode.com/problems/find-the-maximum-length-of-valid-subsequence-i/,Medium,"Array, Dynamic Programming"
LeetCode,Array,3202. Find the Maximum Length of Valid Subsequence II,https://leetcode.com/problems/find-the-maximum-length-of-valid-subsequence-ii/,Medium,"Array, Dynamic Programming"
LeetCode,Tree,3203. Find Minimum Diameter After Merging Two Trees,https://leetcode.com/problems/find-minimum-diameter-after-merging-two-trees/,Hard,"Tree, Depth-First Search, Breadth-First Search, Graph Theory"
LeetCode,Database,3204. Bitwise User Permissions Analysis,https://leetcode.com/problems/bitwise-user-permissions-analysis/,Medium,Database
LeetCode,Array,3205. Maximum Array Hopping Score I,https://leetcode.com/problems/maximum-array-hopping-score-i/,Medium,"Array, Dynamic Programming, Stack, Greedy, Monotonic Stack"
LeetCode,Array,3206. Alternating Groups I,https://leetcode.com/problems/alternating-groups-i/,Easy,"Array, Sliding Window"
LeetCode,Array,3207. Maximum Points After Enemy Battles,https://leetcode.com/problems/maximum-points-after-enemy-battles/,Medium,"Array, Greedy"
LeetCode,Array,3208. Alternating Groups II,https://leetcode.com/problems/alternating-groups-ii/,Medium,"Array, Sliding Window"
LeetCode,Array,3209. Number of Subarrays With AND Value of K,https://leetcode.com/problems/number-of-subarrays-with-and-value-of-k/,Hard,"Array, Binary Search, Bit Manipulation, Segment Tree"
LeetCode,String,3210. Find the Encrypted String,https://leetcode.com/problems/find-the-encrypted-string/,Easy,String
LeetCode,String,3211. Generate Binary Strings Without Adjacent Zeros,https://leetcode.com/problems/generate-binary-strings-without-adjacent-zeros/,Medium,"String, Backtracking, Bit Manipulation"
LeetCode,Array,3212. Count Submatrices With Equal Frequency of X and Y,https://leetcode.com/problems/count-submatrices-with-equal-frequency-of-x-and-y/,Medium,"Array, Matrix, Prefix Sum"
LeetCode,Array,3213. Construct String with Minimum Cost,https://leetcode.com/problems/construct-string-with-minimum-cost/,Hard,"Array, String, Dynamic Programming, Suffix Array"
LeetCode,Database,3214. Year on Year Growth Rate,https://leetcode.com/problems/year-on-year-growth-rate/,Hard,Database
LeetCode,Array,3215. Count Triplets with Even XOR Set Bits II,https://leetcode.com/problems/count-triplets-with-even-xor-set-bits-ii/,Medium,"Array, Bit Manipulation"
LeetCode,String,3216. Lexicographically Smallest String After a Swap,https://leetcode.com/problems/lexicographically-smallest-string-after-a-swap/,Easy,"String, Greedy"
LeetCode,Array,3217. Delete Nodes From Linked List Present in Array,https://leetcode.com/problems/delete-nodes-from-linked-list-present-in-array/,Medium,"Array, Hash Table, Linked List"
LeetCode,Array,3218. Minimum Cost for Cutting Cake I,https://leetcode.com/problems/minimum-cost-for-cutting-cake-i/,Medium,"Array, Two Pointers, Dynamic Programming, Greedy, Sorting"
LeetCode,Array,3219. Minimum Cost for Cutting Cake II,https://leetcode.com/problems/minimum-cost-for-cutting-cake-ii/,Hard,"Array, Greedy, Sorting"
LeetCode,Database,3220. Odd and Even Transactions,https://leetcode.com/problems/odd-and-even-transactions/,Medium,Database
LeetCode,Array,3221. Maximum Array Hopping Score II,https://leetcode.com/problems/maximum-array-hopping-score-ii/,Medium,"Array, Stack, Greedy, Monotonic Stack"
LeetCode,Math,3222. Find the Winning Player in Coin Game,https://leetcode.com/problems/find-the-winning-player-in-coin-game/,Easy,"Math, Simulation, Game Theory"
LeetCode,Hash Table,3223. Minimum Length of String After Operations,https://leetcode.com/problems/minimum-length-of-string-after-operations/,Medium,"Hash Table, String, Counting"
LeetCode,Array,3224. Minimum Array Changes to Make Differences Equal,https://leetcode.com/problems/minimum-array-changes-to-make-differences-equal/,Medium,"Array, Hash Table, Prefix Sum"
LeetCode,Array,3225. Maximum Score From Grid Operations,https://leetcode.com/problems/maximum-score-from-grid-operations/,Hard,"Array, Dynamic Programming, Matrix, Prefix Sum"
LeetCode,Bit Manipulation,3226. Number of Bit Changes to Make Two Integers Equal,https://leetcode.com/problems/number-of-bit-changes-to-make-two-integers-equal/,Easy,Bit Manipulation
LeetCode,Math,3227. Vowels Game in a String,https://leetcode.com/problems/vowels-game-in-a-string/,Medium,"Math, String, Brainteaser, Game Theory"
LeetCode,String,3228. Maximum Number of Operations to Move Ones to the End,https://leetcode.com/problems/maximum-number-of-operations-to-move-ones-to-the-end/,Medium,"String, Greedy, Counting"
LeetCode,Array,3229. Minimum Operations to Make Array Equal to Target,https://leetcode.com/problems/minimum-operations-to-make-array-equal-to-target/,Hard,"Array, Dynamic Programming, Stack, Greedy, Monotonic Stack"
LeetCode,Database,3230. Customer Purchasing Behavior Analysis,https://leetcode.com/problems/customer-purchasing-behavior-analysis/,Medium,Database
LeetCode,Array,3231. Minimum Number of Increasing Subsequence to Be Removed,https://leetcode.com/problems/minimum-number-of-increasing-subsequence-to-be-removed/,Hard,"Array, Binary Search"
LeetCode,Array,3232. Find if Digit Game Can Be Won,https://leetcode.com/problems/find-if-digit-game-can-be-won/,Easy,"Array, Math"
LeetCode,Array,3233. Find the Count of Numbers Which Are Not Special,https://leetcode.com/problems/find-the-count-of-numbers-which-are-not-special/,Medium,"Array, Math, Number Theory"
LeetCode,String,3234. Count the Number of Substrings With Dominant Ones,https://leetcode.com/problems/count-the-number-of-substrings-with-dominant-ones/,Medium,"String, Enumeration"
LeetCode,Array,3235. Check if the Rectangle Corner Is Reachable,https://leetcode.com/problems/check-if-the-rectangle-corner-is-reachable/,Hard,"Array, Math, Depth-First Search, Breadth-First Search, Union-Find, Geometry"
LeetCode,Database,3236. CEO Subordinate Hierarchy,https://leetcode.com/problems/ceo-subordinate-hierarchy/,Hard,Database
LeetCode,Array,3237. Alt and Tab Simulation,https://leetcode.com/problems/alt-and-tab-simulation/,Medium,"Array, Hash Table, Simulation"
LeetCode,Array,3238. Find the Number of Winning Players,https://leetcode.com/problems/find-the-number-of-winning-players/,Easy,"Array, Hash Table, Counting"
LeetCode,Array,3239. Minimum Number of Flips to Make Binary Grid Palindromic I,https://leetcode.com/problems/minimum-number-of-flips-to-make-binary-grid-palindromic-i/,Medium,"Array, Two Pointers, Matrix"
LeetCode,Array,3240. Minimum Number of Flips to Make Binary Grid Palindromic II,https://leetcode.com/problems/minimum-number-of-flips-to-make-binary-grid-palindromic-ii/,Medium,"Array, Two Pointers, Matrix"
LeetCode,Dynamic Programming,3241. Time Taken to Mark All Nodes,https://leetcode.com/problems/time-taken-to-mark-all-nodes/,Hard,"Dynamic Programming, Tree, Depth-First Search, Graph Theory"
LeetCode,Array,3242. Design Neighbor Sum Service,https://leetcode.com/problems/design-neighbor-sum-service/,Easy,"Array, Hash Table, Design, Matrix, Simulation"
LeetCode,Array,3243. Shortest Distance After Road Addition Queries I,https://leetcode.com/problems/shortest-distance-after-road-addition-queries-i/,Medium,"Array, Breadth-First Search, Graph Theory"
LeetCode,Array,3244. Shortest Distance After Road Addition Queries II,https://leetcode.com/problems/shortest-distance-after-road-addition-queries-ii/,Hard,"Array, Greedy, Graph Theory, Ordered Set"
LeetCode,Array,3245. Alternating Groups III,https://leetcode.com/problems/alternating-groups-iii/,Hard,"Array, Binary Indexed Tree, Ordered Set"
LeetCode,Database,3246. Premier League Table Ranking,https://leetcode.com/problems/premier-league-table-ranking/,Easy,Database
LeetCode,Array,3247. Number of Subsequences with Odd Sum,https://leetcode.com/problems/number-of-subsequences-with-odd-sum/,Medium,"Array, Math, Dynamic Programming, Combinatorics"
LeetCode,Array,3248. Snake in Matrix,https://leetcode.com/problems/snake-in-matrix/,Easy,"Array, String, Simulation"
LeetCode,Tree,3249. Count the Number of Good Nodes,https://leetcode.com/problems/count-the-number-of-good-nodes/,Medium,"Tree, Depth-First Search"
LeetCode,Array,3250. Find the Count of Monotonic Pairs I,https://leetcode.com/problems/find-the-count-of-monotonic-pairs-i/,Hard,"Array, Math, Dynamic Programming, Combinatorics, Prefix Sum"
LeetCode,Array,3251. Find the Count of Monotonic Pairs II,https://leetcode.com/problems/find-the-count-of-monotonic-pairs-ii/,Hard,"Array, Math, Dynamic Programming, Combinatorics, Prefix Sum"
LeetCode,Database,3252. Premier League Table Ranking II,https://leetcode.com/problems/premier-league-table-ranking-ii/,Medium,Database
LeetCode,Array,3254. Find the Power of K-Size Subarrays I,https://leetcode.com/problems/find-the-power-of-k-size-subarrays-i/,Medium,"Array, Sliding Window"
LeetCode,Array,3255. Find the Power of K-Size Subarrays II,https://leetcode.com/problems/find-the-power-of-k-size-subarrays-ii/,Medium,"Array, Sliding Window"
LeetCode,Array,3256. Maximum Value Sum by Placing Three Rooks I,https://leetcode.com/problems/maximum-value-sum-by-placing-three-rooks-i/,Hard,"Array, Dynamic Programming, Matrix, Enumeration"
LeetCode,Array,3257. Maximum Value Sum by Placing Three Rooks II,https://leetcode.com/problems/maximum-value-sum-by-placing-three-rooks-ii/,Hard,"Array, Dynamic Programming, Matrix, Enumeration"
LeetCode,String,3258. Count Substrings That Satisfy K-Constraint I,https://leetcode.com/problems/count-substrings-that-satisfy-k-constraint-i/,Easy,"String, Sliding Window"
LeetCode,Array,3259. Maximum Energy Boost From Two Drinks,https://leetcode.com/problems/maximum-energy-boost-from-two-drinks/,Medium,"Array, Dynamic Programming"
LeetCode,Math,3260. Find the Largest Palindrome Divisible by K,https://leetcode.com/problems/find-the-largest-palindrome-divisible-by-k/,Hard,"Math, String, Dynamic Programming, Greedy, Number Theory"
LeetCode,Array,3261. Count Substrings That Satisfy K-Constraint II,https://leetcode.com/problems/count-substrings-that-satisfy-k-constraint-ii/,Hard,"Array, String, Binary Search, Sliding Window, Prefix Sum"
LeetCode,Database,3262. Find Overlapping Shifts,https://leetcode.com/problems/find-overlapping-shifts/,Medium,Database
